filename,width,height,class,xmin,ymin,xmax,ymax
4234.jpg,1280,720,C,147,353,458,632
1543.jpg,1280,720,A,249,131,421,370
3129.jpg,1280,720,B,752,174,999,307
1651.jpg,1280,720,A,449,488,825,598
3858.jpg,1280,720,C,269,429,478,678
3186.jpg,1280,720,B,209,279,424,437
2817.jpg,1280,720,B,829,158,1066,313
5834.jpg,1280,720,C,588,87,1083,242
1657.jpg,1280,720,A,688,454,1176,567
3324.jpg,1280,720,B,658,121,897,248
1547.jpg,1280,720,A,792,184,1065,365
5935.jpg,1280,720,C,531,62,915,249
2832.jpg,1280,720,B,732,208,925,318
3117.jpg,1280,720,B,767,463,988,578
1405.jpg,1280,720,A,260,164,637,313
3773.jpg,1280,720,B,165,302,365,466
3037.jpg,1280,720,B,474,117,755,244
1650.jpg,1280,720,A,826,237,1016,480
1298.jpg,1280,720,A,247,454,580,566
2948.jpg,1280,720,B,734,207,997,363
5348.jpg,1280,720,C,655,457,978,621
641.jpg,1280,720,A,141,181,500,350
1672.jpg,1280,720,A,308,127,625,297
1163.jpg,1280,720,A,633,419,1015,556
5884.jpg,1280,720,C,594,89,1085,245
81.jpg,1280,720,A,600,123,1021,223
859.jpg,1280,720,A,320,311,503,556
505.jpg,1280,720,A,796,184,1051,351
1468.jpg,1280,720,A,273,479,660,577
2014.jpg,1280,720,B,153,296,374,458
1797.jpg,1280,720,A,575,447,938,595
3294.jpg,1280,720,B,594,131,934,248
2936.jpg,1280,720,B,788,201,1024,340
375.jpg,1280,720,A,267,485,657,584
6146.jpg,1280,720,C,871,282,1085,630
5887.jpg,1280,720,C,473,71,892,208
796.jpg,1280,720,A,93,138,599,263
5864.jpg,1280,720,C,381,448,873,648
4621.jpg,1280,720,C,180,472,667,627
5672.jpg,1280,720,C,161,395,550,582
2862.jpg,1280,720,B,742,181,1004,343
4993.jpg,1280,720,C,409,101,816,226
5479.jpg,1280,720,C,473,87,1175,247
3430.jpg,1280,720,B,176,374,382,528
1972.jpg,1280,720,B,296,331,470,458
3855.jpg,1280,720,C,146,150,520,338
4153.jpg,1280,720,C,431,482,743,638
1733.jpg,1280,720,A,601,103,1029,210
5659.jpg,1280,720,C,183,360,541,635
1944.jpg,1280,720,B,386,113,618,230
1027.jpg,1280,720,A,464,130,864,221
1913.jpg,1280,720,B,961,371,1086,493
4375.jpg,1280,720,C,816,356,1128,632
2784.jpg,1280,720,B,825,359,1072,523
500.jpg,1280,720,A,233,407,580,562
1659.jpg,1280,720,A,216,462,563,586
1662.jpg,1280,720,A,823,152,1015,422
177.jpg,1280,720,A,254,187,540,384
3752.jpg,1280,720,B,295,131,504,247
2348.jpg,1280,720,B,648,116,946,253
3053.jpg,1280,720,B,153,270,353,411
4051.jpg,1280,720,C,391,478,934,680
4246.jpg,1280,720,C,282,55,732,221
2943.jpg,1280,720,B,1006,289,1163,424
1379.jpg,1280,720,A,446,162,846,282
3238.jpg,1280,720,B,376,93,613,203
2100.jpg,1280,720,B,831,347,1057,503
4743.jpg,1280,720,C,895,131,1111,405
1072.jpg,1280,720,A,254,216,478,451
4341.jpg,1280,720,C,749,158,1170,408
2144.jpg,1280,720,B,593,494,850,615
2755.jpg,1280,720,B,686,483,971,613
3941.jpg,1280,720,C,730,145,1173,383
1839.jpg,1280,720,A,146,151,603,263
1541.jpg,1280,720,A,677,166,929,347
5802.jpg,1280,720,C,694,123,1122,288
362.jpg,1280,720,A,578,452,1006,560
2512.jpg,1280,720,B,152,321,323,449
2829.jpg,1280,720,B,215,279,388,461
766.jpg,1280,720,A,461,451,819,566
3694.jpg,1280,720,B,235,236,427,363
2921.jpg,1280,720,B,697,419,897,526
5055.jpg,1280,720,C,146,391,529,574
5776.jpg,1280,720,C,110,50,361,522
1318.jpg,1280,720,A,704,406,988,584
4185.jpg,1280,720,C,185,418,382,605
42.jpg,1280,720,A,342,424,690,575
1632.jpg,1280,720,A,979,275,1140,493
3573.jpg,1280,720,B,320,184,518,293
4190.jpg,1280,720,C,144,243,422,419
1417.jpg,1280,720,A,482,484,844,588
1692.jpg,1280,720,A,888,339,1091,592
2072.jpg,1280,720,B,291,420,551,552
1859.jpg,1280,720,A,791,260,921,503
5964.jpg,1280,720,C,91,96,622,278
6165.jpg,1280,720,C,691,118,1174,349
6169.jpg,1280,720,C,445,478,901,651
3218.jpg,1280,720,B,537,126,765,225
1593.jpg,1280,720,A,362,427,688,570
4122.jpg,1280,720,C,907,263,1153,496
949.jpg,1280,720,A,296,299,468,578
5105.jpg,1280,720,C,701,410,1042,627
2970.jpg,1280,720,B,865,277,1057,466
3406.jpg,1280,720,B,245,345,475,513
1087.jpg,1280,720,A,264,169,618,318
872.jpg,1280,720,A,202,281,356,557
5355.jpg,1280,720,C,103,426,480,578
2283.jpg,1280,720,B,322,137,568,279
4463.jpg,1280,720,C,242,76,550,281
2631.jpg,1280,720,B,248,145,491,276
5645.jpg,1280,720,C,838,173,1190,415
3027.jpg,1280,720,B,877,305,1053,433
4487.jpg,1280,720,C,912,4,1210,466
5554.jpg,1280,720,C,884,364,1101,644
5084.jpg,1280,720,C,644,470,1258,653
1758.jpg,1280,720,A,366,393,655,551
374.jpg,1280,720,A,815,162,1104,318
1553.jpg,1280,720,A,705,149,1007,261
1016.jpg,1280,720,A,762,407,1050,613
4286.jpg,1280,720,C,51,123,353,431
4037.jpg,1280,720,C,655,394,1049,662
3306.jpg,1280,720,B,830,446,1031,567
2823.jpg,1280,720,B,788,191,1029,367
878.jpg,1280,720,A,283,390,660,568
1313.jpg,1280,720,A,766,240,947,487
1484.jpg,1280,720,A,309,314,479,570
3867.jpg,1280,720,C,842,179,1141,383
5440.jpg,1280,720,C,222,103,453,332
5557.jpg,1280,720,C,878,332,1112,638
1372.jpg,1280,720,A,747,167,1021,289
29.jpg,1280,720,A,853,370,1020,578
4318.jpg,1280,720,C,158,316,435,536
5897.jpg,1280,720,C,679,18,844,234
1450.jpg,1280,720,A,573,462,853,583
797.jpg,1280,720,A,744,416,1041,614
4098.jpg,1280,720,C,716,227,1098,486
3931.jpg,1280,720,C,928,304,1149,565
1611.jpg,1280,720,A,214,416,594,569
2211.jpg,1280,720,B,868,316,1093,477
1774.jpg,1280,720,A,299,207,574,373
1031.jpg,1280,720,A,820,360,1044,583
608.jpg,1280,720,A,859,237,1046,434
5674.jpg,1280,720,C,581,85,1178,275
4449.jpg,1280,720,C,188,210,537,428
2528.jpg,1280,720,B,305,414,496,527
5093.jpg,1280,720,C,209,55,582,339
2493.jpg,1280,720,B,659,459,926,571
4409.jpg,1280,720,C,157,233,421,547
1617.jpg,1280,720,A,311,318,484,570
3725.jpg,1280,720,B,272,159,501,291
5360.jpg,1280,720,C,82,102,650,324
5930.jpg,1280,720,C,235,102,481,317
659.jpg,1280,720,A,222,254,409,552
5107.jpg,1280,720,C,158,313,433,534
97.jpg,1280,720,A,293,141,838,235
1690.jpg,1280,720,A,274,154,737,253
2780.jpg,1280,720,B,852,227,1027,351
2741.jpg,1280,720,B,631,100,900,217
1264.jpg,1280,720,A,236,406,534,544
3113.jpg,1280,720,B,323,408,585,548
4011.jpg,1280,720,C,161,110,333,402
2041.jpg,1280,720,B,264,201,484,358
4688.jpg,1280,720,C,205,103,465,338
5204.jpg,1280,720,C,438,497,857,618
1864.jpg,1280,720,A,675,446,957,594
5625.jpg,1280,720,C,733,147,1172,387
837.jpg,1280,720,A,217,264,444,489
4608.jpg,1280,720,C,116,239,476,532
3256.jpg,1280,720,B,530,100,782,223
1271.jpg,1280,720,A,312,438,792,579
2422.jpg,1280,720,B,236,399,415,518
1870.jpg,1280,720,A,313,409,568,593
2438.jpg,1280,720,B,187,164,425,304
1820.jpg,1280,720,A,754,170,1023,294
952.jpg,1280,720,A,795,216,1037,368
5889.jpg,1280,720,C,210,103,475,332
3419.jpg,1280,720,B,185,245,427,416
2502.jpg,1280,720,B,785,166,1016,297
6087.jpg,1280,720,C,157,206,442,376
5542.jpg,1280,720,C,347,457,812,635
4279.jpg,1280,720,C,255,405,673,649
3485.jpg,1280,720,B,353,133,571,238
3210.jpg,1280,720,B,281,155,503,271
3092.jpg,1280,720,B,849,349,1089,521
4430.jpg,1280,720,C,708,395,1051,634
3736.jpg,1280,720,B,227,185,443,321
3146.jpg,1280,720,B,455,121,814,234
2306.jpg,1280,720,B,176,229,398,390
4249.jpg,1280,720,C,495,75,1087,215
167.jpg,1280,720,A,784,363,1033,597
4665.jpg,1280,720,C,127,226,499,523
341.jpg,1280,720,A,242,340,387,674
1837.jpg,1280,720,A,416,148,852,253
1570.jpg,1280,720,A,607,451,884,584
5715.jpg,1280,720,C,733,441,1140,619
904.jpg,1280,720,A,188,335,433,517
3623.jpg,1280,720,B,726,392,968,543
3884.jpg,1280,720,C,265,100,547,289
1442.jpg,1280,720,A,713,157,932,352
4268.jpg,1280,720,C,696,388,1089,570
6009.jpg,1280,720,C,420,86,871,199
3165.jpg,1280,720,B,237,216,475,394
3083.jpg,1280,720,B,472,519,769,630
978.jpg,1280,720,A,515,116,862,263
6181.jpg,1280,720,C,381,27,852,220
3853.jpg,1280,720,C,683,95,1003,337
3346.jpg,1280,720,B,846,239,1048,460
681.jpg,1280,720,A,258,496,725,604
3446.jpg,1280,720,B,704,163,958,297
2577.jpg,1280,720,B,728,409,975,547
5271.jpg,1280,720,C,303,427,890,666
5706.jpg,1280,720,C,746,339,1122,554
5671.jpg,1280,720,C,283,102,555,289
4005.jpg,1280,720,C,813,190,1154,483
6101.jpg,1280,720,C,902,113,1122,430
2248.jpg,1280,720,B,672,468,885,571
4821.jpg,1280,720,C,169,81,405,385
2466.jpg,1280,720,B,782,500,978,603
4411.jpg,1280,720,C,149,192,469,450
4839.jpg,1280,720,C,664,120,1128,292
5653.jpg,1280,720,C,382,54,886,223
5619.jpg,1280,720,C,476,489,900,662
216.jpg,1280,720,A,738,450,1006,619
1211.jpg,1280,720,A,664,421,1014,539
4384.jpg,1280,720,C,873,201,1154,426
408.jpg,1280,720,A,663,438,918,582
5771.jpg,1280,720,C,160,144,565,344
2554.jpg,1280,720,B,819,204,1048,334
6152.jpg,1280,720,C,175,41,489,347
392.jpg,1280,720,A,595,445,941,591
4196.jpg,1280,720,C,146,510,935,709
2477.jpg,1280,720,B,630,124,871,246
4164.jpg,1280,720,C,679,418,1022,630
5612.jpg,1280,720,C,132,183,451,354
4962.jpg,1280,720,C,155,240,348,636
1574.jpg,1280,720,A,728,172,1032,284
2731.jpg,1280,720,B,859,467,1230,621
711.jpg,1280,720,A,242,185,468,488
4398.jpg,1280,720,C,870,245,1118,520
2831.jpg,1280,720,B,191,220,399,373
3233.jpg,1280,720,B,711,423,954,564
5944.jpg,1280,720,C,379,433,757,619
2615.jpg,1280,720,B,640,128,945,248
2657.jpg,1280,720,B,836,385,1030,501
3658.jpg,1280,720,B,826,232,1064,378
750.jpg,1280,720,A,240,314,395,595
6057.jpg,1280,720,C,586,451,1125,604
2735.jpg,1280,720,B,865,300,1086,465
1530.jpg,1280,720,A,301,110,581,269
5296.jpg,1280,720,C,203,368,399,646
36.jpg,1280,720,A,288,187,595,338
5979.jpg,1280,720,C,255,37,498,390
5879.jpg,1280,720,C,358,69,776,235
2901.jpg,1280,720,B,797,179,1038,322
3394.jpg,1280,720,B,153,378,388,521
5872.jpg,1280,720,C,751,424,1145,606
3638.jpg,1280,720,B,472,462,705,557
1899.jpg,1280,720,B,416,148,707,290
4815.jpg,1280,720,C,780,150,1111,333
4610.jpg,1280,720,C,140,151,521,303
5792.jpg,1280,720,C,316,134,683,270
3585.jpg,1280,720,B,275,287,442,424
3133.jpg,1280,720,B,865,346,1061,464
2863.jpg,1280,720,B,651,472,886,595
1822.jpg,1280,720,A,431,129,832,229
4397.jpg,1280,720,C,294,77,631,258
185.jpg,1280,720,A,424,508,822,622
5880.jpg,1280,720,C,163,115,373,410
2708.jpg,1280,720,B,772,452,1020,582
3848.jpg,1280,720,C,911,236,1140,502
3467.jpg,1280,720,B,796,163,990,271
660.jpg,1280,720,A,257,159,602,317
4388.jpg,1280,720,C,258,448,535,647
178.jpg,1280,720,A,257,195,518,395
1962.jpg,1280,720,B,885,177,1059,278
2998.jpg,1280,720,B,357,95,642,219
4776.jpg,1280,720,C,150,468,540,604
80.jpg,1280,720,A,293,287,477,549
3265.jpg,1280,720,B,292,396,528,540
86.jpg,1280,720,A,573,439,1014,567
1535.jpg,1280,720,A,203,248,478,446
2744.jpg,1280,720,B,288,144,527,278
4715.jpg,1280,720,C,918,283,1087,599
2900.jpg,1280,720,B,538,134,917,251
1741.jpg,1280,720,A,881,246,1076,433
485.jpg,1280,720,A,393,441,709,583
5464.jpg,1280,720,C,456,509,880,633
426.jpg,1280,720,A,841,225,1049,406
4631.jpg,1280,720,C,17,187,371,631
2021.jpg,1280,720,B,240,334,466,507
3531.jpg,1280,720,B,383,471,622,598
4119.jpg,1280,720,C,139,193,357,471
5753.jpg,1280,720,C,49,228,386,497
4733.jpg,1280,720,C,83,132,579,412
3013.jpg,1280,720,B,851,301,1093,472
1345.jpg,1280,720,A,311,212,576,368
2079.jpg,1280,720,B,188,223,396,377
2810.jpg,1280,720,B,606,134,940,252
6090.jpg,1280,720,C,132,32,395,401
2522.jpg,1280,720,B,544,502,825,625
1521.jpg,1280,720,A,321,417,627,573
5194.jpg,1280,720,C,250,78,588,227
2108.jpg,1280,720,B,896,349,1106,494
3777.jpg,1280,720,B,796,413,1043,552
2703.jpg,1280,720,B,325,522,519,614
891.jpg,1280,720,A,669,414,977,601
942.jpg,1280,720,A,611,127,916,281
4459.jpg,1280,720,C,708,257,1106,503
4125.jpg,1280,720,C,195,219,559,445
1306.jpg,1280,720,A,905,291,984,580
4054.jpg,1280,720,C,698,78,940,282
395.jpg,1280,720,A,220,282,459,510
1929.jpg,1280,720,B,472,547,732,647
1708.jpg,1280,720,A,863,237,1074,459
3792.jpg,1280,720,C,727,121,1196,326
5506.jpg,1280,720,C,626,430,1016,661
4695.jpg,1280,720,C,127,132,595,309
4960.jpg,1280,720,C,801,16,1141,341
4633.jpg,1280,720,C,845,357,1122,646
5327.jpg,1280,720,C,212,454,718,622
6151.jpg,1280,720,C,145,483,600,624
5333.jpg,1280,720,C,807,172,1155,396
5208.jpg,1280,720,C,887,238,1148,552
3907.jpg,1280,720,C,171,133,654,285
6.jpg,1280,720,A,933,293,1050,566
2289.jpg,1280,720,B,748,442,973,571
4609.jpg,1280,720,C,214,107,446,359
4250.jpg,1280,720,C,301,523,800,652
1204.jpg,1280,720,A,745,304,985,482
252.jpg,1280,720,A,565,155,878,307
2329.jpg,1280,720,B,718,442,1005,582
1985.jpg,1280,720,B,675,113,924,243
1065.jpg,1280,720,A,269,150,734,262
2614.jpg,1280,720,B,605,111,850,236
2499.jpg,1280,720,B,305,421,559,557
5347.jpg,1280,720,C,377,83,787,216
2530.jpg,1280,720,B,816,362,1019,508
6126.jpg,1280,720,C,233,91,557,316
4.jpg,1280,720,A,892,261,1051,511
585.jpg,1280,720,A,353,138,603,285
3057.jpg,1280,720,B,680,412,964,562
1614.jpg,1280,720,A,707,426,954,578
2434.jpg,1280,720,B,236,411,458,549
3402.jpg,1280,720,B,140,297,363,469
315.jpg,1280,720,A,241,124,477,314
5398.jpg,1280,720,C,13,88,352,554
998.jpg,1280,720,A,516,449,991,543
329.jpg,1280,720,A,288,232,519,440
5149.jpg,1280,720,C,137,500,895,707
117.jpg,1280,720,A,261,234,522,420
690.jpg,1280,720,A,727,137,1069,269
3854.jpg,1280,720,C,491,98,1009,211
5505.jpg,1280,720,C,111,205,442,420
1410.jpg,1280,720,A,174,135,350,396
95.jpg,1280,720,A,588,135,946,287
3428.jpg,1280,720,B,627,453,896,585
5406.jpg,1280,720,C,679,385,1109,564
5293.jpg,1280,720,C,266,353,393,656
1058.jpg,1280,720,A,203,483,571,607
6168.jpg,1280,720,C,807,208,1107,374
353.jpg,1280,720,A,319,107,614,259
3085.jpg,1280,720,B,211,184,455,351
168.jpg,1280,720,A,686,472,1184,597
3554.jpg,1280,720,B,692,180,968,328
648.jpg,1280,720,A,318,202,507,423
4512.jpg,1280,720,C,220,434,481,648
5364.jpg,1280,720,C,375,79,832,236
953.jpg,1280,720,A,812,178,1083,343
3424.jpg,1280,720,B,194,191,412,338
5893.jpg,1280,720,C,398,75,927,228
6012.jpg,1280,720,C,812,303,1071,500
4383.jpg,1280,720,C,763,52,1096,340
3745.jpg,1280,720,B,299,484,503,588
2620.jpg,1280,720,B,231,304,428,486
1474.jpg,1280,720,A,292,230,546,398
4969.jpg,1280,720,C,153,139,359,442
4407.jpg,1280,720,C,123,311,463,540
2994.jpg,1280,720,B,860,151,1049,257
1141.jpg,1280,720,A,302,124,574,295
4039.jpg,1280,720,C,163,352,488,551
5384.jpg,1280,720,C,745,207,1060,469
1877.jpg,1280,720,A,257,228,532,403
1433.jpg,1280,720,A,189,246,458,483
5717.jpg,1280,720,C,217,398,516,636
4569.jpg,1280,720,C,790,299,1096,475
495.jpg,1280,720,A,279,287,443,523
3517.jpg,1280,720,B,788,390,1038,551
5643.jpg,1280,720,C,306,381,687,640
4136.jpg,1280,720,C,838,263,1125,654
360.jpg,1280,720,A,653,427,966,587
6131.jpg,1280,720,C,561,87,962,289
4792.jpg,1280,720,C,503,498,1135,676
146.jpg,1280,720,A,209,266,385,573
2521.jpg,1280,720,B,205,238,420,448
6176.jpg,1280,720,C,379,81,933,238
3142.jpg,1280,720,B,452,124,722,248
1950.jpg,1280,720,B,371,474,631,607
3203.jpg,1280,720,B,207,402,424,551
2494.jpg,1280,720,B,299,157,494,265
4343.jpg,1280,720,C,220,109,723,255
903.jpg,1280,720,A,684,373,1016,517
5639.jpg,1280,720,C,169,466,833,635
1599.jpg,1280,720,A,727,145,1001,345
3617.jpg,1280,720,B,874,355,1072,487
1243.jpg,1280,720,A,786,394,1005,581
1278.jpg,1280,720,A,248,234,443,522
2718.jpg,1280,720,B,240,336,425,500
1817.jpg,1280,720,A,600,463,1032,574
4112.jpg,1280,720,C,509,107,898,317
5112.jpg,1280,720,C,200,54,577,233
4984.jpg,1280,720,C,938,256,1138,530
127.jpg,1280,720,A,530,125,1003,232
1784.jpg,1280,720,A,821,215,1039,388
702.jpg,1280,720,A,232,369,438,673
727.jpg,1280,720,A,689,441,943,587
923.jpg,1280,720,A,347,396,584,569
5835.jpg,1280,720,C,12,153,348,623
4558.jpg,1280,720,C,219,360,428,547
4575.jpg,1280,720,C,134,20,417,321
2135.jpg,1280,720,B,508,112,734,215
2843.jpg,1280,720,B,399,133,663,264
1893.jpg,1280,720,B,857,285,1079,447
5453.jpg,1280,720,C,207,42,536,301
1032.jpg,1280,720,A,763,136,961,379
3705.jpg,1280,720,B,281,430,546,582
955.jpg,1280,720,A,465,134,852,257
2483.jpg,1280,720,B,192,277,393,403
2339.jpg,1280,720,B,601,492,854,620
2003.jpg,1280,720,B,227,180,460,317
1241.jpg,1280,720,A,228,248,446,464
755.jpg,1280,720,A,245,137,404,388
4087.jpg,1280,720,C,115,180,460,386
4326.jpg,1280,720,C,859,112,1074,380
596.jpg,1280,720,A,777,186,1047,337
3011.jpg,1280,720,B,264,379,447,499
5947.jpg,1280,720,C,407,69,847,213
412.jpg,1280,720,A,879,346,1043,653
1737.jpg,1280,720,A,423,120,884,230
3509.jpg,1280,720,B,705,187,977,338
2334.jpg,1280,720,B,596,78,834,172
731.jpg,1280,720,A,807,246,999,486
989.jpg,1280,720,A,217,354,408,682
1309.jpg,1280,720,A,776,331,1039,503
5584.jpg,1280,720,C,901,226,1140,481
6123.jpg,1280,720,C,637,104,1091,216
4499.jpg,1280,720,C,627,433,991,633
465.jpg,1280,720,A,445,113,781,222
2008.jpg,1280,720,B,234,204,445,343
5040.jpg,1280,720,C,29,371,338,616
1740.jpg,1280,720,A,863,250,1062,457
5042.jpg,1280,720,C,847,360,1174,655
1192.jpg,1280,720,A,303,156,815,246
5667.jpg,1280,720,C,727,390,1064,633
3504.jpg,1280,720,B,946,273,1109,383
439.jpg,1280,720,A,450,475,923,572
5669.jpg,1280,720,C,763,376,1081,627
5338.jpg,1280,720,C,417,106,889,261
5089.jpg,1280,720,C,818,307,1112,598
4831.jpg,1280,720,C,162,113,376,400
2074.jpg,1280,720,B,193,350,402,502
1931.jpg,1280,720,B,173,243,376,402
1840.jpg,1280,720,A,257,193,522,391
775.jpg,1280,720,A,243,339,467,489
4134.jpg,1280,720,C,171,113,373,430
4217.jpg,1280,720,C,202,104,458,342
4964.jpg,1280,720,C,416,448,925,655
3808.jpg,1280,720,C,209,25,578,268
4835.jpg,1280,720,C,148,129,624,281
5264.jpg,1280,720,C,933,100,1248,341
2325.jpg,1280,720,B,217,365,417,516
5950.jpg,1280,720,C,476,82,1023,213
5349.jpg,1280,720,C,108,137,387,483
2955.jpg,1280,720,B,723,136,965,262
2075.jpg,1280,720,B,836,209,1069,358
3906.jpg,1280,720,C,176,149,598,322
5432.jpg,1280,720,C,571,104,1129,245
1286.jpg,1280,720,A,793,196,1040,346
4310.jpg,1280,720,C,508,80,911,255
3887.jpg,1280,720,C,316,496,864,645
5152.jpg,1280,720,C,107,227,429,450
1292.jpg,1280,720,A,233,481,655,578
3815.jpg,1280,720,C,147,164,332,449
5689.jpg,1280,720,C,473,466,752,600
3881.jpg,1280,720,C,154,348,501,561
310.jpg,1280,720,A,159,279,329,581
4295.jpg,1280,720,C,191,83,751,238
3169.jpg,1280,720,B,836,428,1076,567
4502.jpg,1280,720,C,130,138,576,324
4008.jpg,1280,720,C,732,105,1018,275
4101.jpg,1280,720,C,645,382,1170,575
839.jpg,1280,720,A,585,423,987,535
241.jpg,1280,720,A,795,195,1046,342
1754.jpg,1280,720,A,439,432,784,564
779.jpg,1280,720,A,150,239,384,495
964.jpg,1280,720,A,773,369,1028,597
3215.jpg,1280,720,B,436,96,689,224
5774.jpg,1280,720,C,645,99,890,239
2213.jpg,1280,720,B,311,354,489,475
356.jpg,1280,720,A,803,200,1042,357
883.jpg,1280,720,A,315,390,604,572
2405.jpg,1280,720,B,221,384,404,509
4009.jpg,1280,720,C,921,331,1225,557
4408.jpg,1280,720,C,544,486,927,624
5494.jpg,1280,720,C,905,216,1125,569
2751.jpg,1280,720,B,330,463,595,594
4441.jpg,1280,720,C,317,91,661,245
801.jpg,1280,720,A,822,316,993,588
3553.jpg,1280,720,B,770,447,996,584
1034.jpg,1280,720,A,231,419,533,558
5017.jpg,1280,720,C,972,114,1131,428
4188.jpg,1280,720,C,631,99,879,238
830.jpg,1280,720,A,244,374,492,511
19.jpg,1280,720,A,236,409,538,545
3596.jpg,1280,720,B,786,348,1023,505
2593.jpg,1280,720,B,83,374,350,590
3409.jpg,1280,720,B,889,222,1082,381
915.jpg,1280,720,A,640,496,1183,611
5468.jpg,1280,720,C,106,370,588,601
4331.jpg,1280,720,C,185,366,393,653
4396.jpg,1280,720,C,434,492,880,630
3127.jpg,1280,720,B,158,257,367,410
1327.jpg,1280,720,A,620,421,1032,537
337.jpg,1280,720,A,709,112,1076,237
1763.jpg,1280,720,A,720,169,1048,294
1052.jpg,1280,720,A,342,137,586,273
276.jpg,1280,720,A,243,227,487,412
2792.jpg,1280,720,B,526,109,780,229
4360.jpg,1280,720,C,206,99,451,323
4149.jpg,1280,720,C,216,447,418,627
4488.jpg,1280,720,C,659,440,993,623
3826.jpg,1280,720,C,164,72,524,258
4660.jpg,1280,720,C,163,353,435,543
1631.jpg,1280,720,A,295,296,470,572
4142.jpg,1280,720,C,176,258,368,558
3391.jpg,1280,720,B,193,245,409,445
5283.jpg,1280,720,C,521,498,981,626
3919.jpg,1280,720,C,506,107,897,317
5428.jpg,1280,720,C,426,98,738,259
2966.jpg,1280,720,B,195,206,425,346
2260.jpg,1280,720,B,584,93,842,211
2985.jpg,1280,720,B,799,200,987,315
5687.jpg,1280,720,C,831,168,1122,356
3383.jpg,1280,720,B,202,365,387,499
5904.jpg,1280,720,C,650,68,1006,349
5560.jpg,1280,720,C,47,53,494,402
5259.jpg,1280,720,C,329,430,792,652
6097.jpg,1280,720,C,179,214,507,427
3150.jpg,1280,720,B,368,120,614,245
1700.jpg,1280,720,A,855,209,1093,397
2606.jpg,1280,720,B,815,411,1019,528
6081.jpg,1280,720,C,187,427,569,578
1752.jpg,1280,720,A,328,140,561,298
6070.jpg,1280,720,C,120,309,366,644
5851.jpg,1280,720,C,103,254,415,487
4778.jpg,1280,720,C,304,451,607,635
1470.jpg,1280,720,A,310,506,750,601
5750.jpg,1280,720,C,434,80,901,197
2610.jpg,1280,720,B,720,164,986,321
3845.jpg,1280,720,C,161,266,394,623
4238.jpg,1280,720,C,194,357,381,648
6109.jpg,1280,720,C,197,420,472,599
3416.jpg,1280,720,B,796,409,1019,540
597.jpg,1280,720,A,264,115,515,294
2366.jpg,1280,720,B,235,437,441,555
3980.jpg,1280,720,C,355,441,829,646
1328.jpg,1280,720,A,440,462,809,601
1568.jpg,1280,720,A,822,240,1037,398
2064.jpg,1280,720,B,523,93,783,181
1808.jpg,1280,720,A,395,409,700,565
3831.jpg,1280,720,C,711,429,1056,675
434.jpg,1280,720,A,907,309,1123,590
2118.jpg,1280,720,B,296,428,496,550
3196.jpg,1280,720,B,771,367,1002,527
5727.jpg,1280,720,C,472,484,936,667
3646.jpg,1280,720,B,621,104,880,224
6010.jpg,1280,720,C,657,79,922,285
2142.jpg,1280,720,B,291,160,564,307
5139.jpg,1280,720,C,523,74,1069,218
1981.jpg,1280,720,B,913,398,1090,520
5598.jpg,1280,720,C,401,477,708,635
207.jpg,1280,720,A,118,144,599,277
5888.jpg,1280,720,C,429,91,833,235
821.jpg,1280,720,A,794,194,1046,341
3753.jpg,1280,720,B,363,444,558,551
2813.jpg,1280,720,B,276,179,497,301
1561.jpg,1280,720,A,423,93,881,205
5441.jpg,1280,720,C,130,152,476,311
4023.jpg,1280,720,C,754,158,1095,328
2613.jpg,1280,720,B,892,337,1108,485
279.jpg,1280,720,A,849,222,1061,460
4073.jpg,1280,720,C,174,455,616,603
5865.jpg,1280,720,C,325,495,837,645
5874.jpg,1280,720,C,87,329,457,558
4028.jpg,1280,720,C,652,449,937,624
3143.jpg,1280,720,B,190,343,380,492
2116.jpg,1280,720,B,870,250,1060,443
3986.jpg,1280,720,C,685,82,1016,294
4537.jpg,1280,720,C,616,386,1210,622
575.jpg,1280,720,A,163,216,466,426
4204.jpg,1280,720,C,142,207,454,433
5870.jpg,1280,720,C,772,18,1125,330
5142.jpg,1280,720,C,711,151,1184,385
2478.jpg,1280,720,B,235,234,436,410
1489.jpg,1280,720,A,756,412,974,582
407.jpg,1280,720,A,280,383,647,567
1488.jpg,1280,720,A,772,398,986,589
4356.jpg,1280,720,C,11,91,345,565
1055.jpg,1280,720,A,224,137,418,378
676.jpg,1280,720,A,800,186,1052,355
5002.jpg,1280,720,C,458,474,973,618
3411.jpg,1280,720,B,919,295,1132,462
816.jpg,1280,720,A,619,429,952,602
2664.jpg,1280,720,B,294,146,521,260
5517.jpg,1280,720,C,920,117,1061,441
3948.jpg,1280,720,C,805,167,1171,516
1334.jpg,1280,720,A,777,306,1024,518
882.jpg,1280,720,A,801,387,1070,608
1518.jpg,1280,720,A,350,417,655,569
675.jpg,1280,720,A,858,290,1046,492
1401.jpg,1280,720,A,616,423,1033,538
1320.jpg,1280,720,A,924,334,1097,584
3483.jpg,1280,720,B,232,394,418,517
661.jpg,1280,720,A,365,154,771,256
3904.jpg,1280,720,C,226,370,467,610
3506.jpg,1280,720,B,814,191,1052,336
2600.jpg,1280,720,B,275,431,508,561
3671.jpg,1280,720,B,318,478,573,604
478.jpg,1280,720,A,934,323,1087,565
5721.jpg,1280,720,C,812,160,1142,345
3629.jpg,1280,720,B,339,116,557,227
