filename,width,height,class,xmin,ymin,xmax,ymax
8777.jpg,1280,720,B,412,500,628,604
12659.jpg,1280,720,C,130,102,428,449
17267.jpg,1280,720,C,231,225,473,422
14999.jpg,1280,720,C,257,411,505,646
9463.jpg,1280,720,B,694,138,952,266
6578.jpg,1280,720,B,745,424,968,554
1398.jpg,1280,720,A,558,102,1026,185
5524.jpg,1280,720,A,782,107,986,333
1723.jpg,1280,720,A,298,119,564,308
14495.jpg,1280,720,C,62,190,390,371
10156.jpg,1280,720,B,545,461,827,595
11008.jpg,1280,720,B,560,479,863,596
1508.jpg,1280,720,A,630,413,991,545
4450.jpg,1280,720,A,164,186,499,351
4345.jpg,1280,720,A,240,237,521,394
10722.jpg,1280,720,B,457,92,733,216
16399.jpg,1280,720,C,100,151,534,394
1692.jpg,1280,720,A,724,278,958,463
1580.jpg,1280,720,A,222,248,441,476
3425.jpg,1280,720,A,251,465,564,572
9155.jpg,1280,720,B,801,139,1048,277
718.jpg,1280,720,A,372,130,720,284
3747.jpg,1280,720,A,282,270,445,561
4811.jpg,1280,720,A,671,109,966,276
938.jpg,1280,720,A,500,159,832,287
4178.jpg,1280,720,A,670,151,1008,341
11220.jpg,1280,720,B,425,96,681,210
11519.jpg,1280,720,C,164,188,577,399
2329.jpg,1280,720,A,295,166,744,264
2868.jpg,1280,720,A,352,417,699,572
12221.jpg,1280,720,C,146,123,337,427
15627.jpg,1280,720,C,55,370,438,570
17557.jpg,1280,720,C,186,251,385,480
2965.jpg,1280,720,A,864,300,958,559
5500.jpg,1280,720,A,545,479,1038,579
9665.jpg,1280,720,B,884,268,1118,427
662.jpg,1280,720,A,757,322,1009,513
10521.jpg,1280,720,B,788,195,1010,326
8510.jpg,1280,720,B,749,137,948,237
7620.jpg,1280,720,B,908,337,1126,492
579.jpg,1280,720,A,286,411,677,574
13570.jpg,1280,720,C,771,70,1220,425
1327.jpg,1280,720,A,788,148,998,404
18222.jpg,1280,720,C,52,395,452,581
1704.jpg,1280,720,A,466,148,892,284
18305.jpg,1280,720,C,159,98,375,393
14388.jpg,1280,720,C,137,193,339,455
17273.jpg,1280,720,C,180,105,563,274
12804.jpg,1280,720,C,517,132,884,282
12604.jpg,1280,720,C,503,80,1053,191
6250.jpg,1280,720,B,808,402,1002,516
10921.jpg,1280,720,B,573,110,847,210
3289.jpg,1280,720,A,691,383,1038,550
14399.jpg,1280,720,C,234,64,601,309
17102.jpg,1280,720,C,210,76,502,359
4678.jpg,1280,720,A,254,284,456,479
9957.jpg,1280,720,B,454,487,694,597
3125.jpg,1280,720,A,261,212,504,428
12948.jpg,1280,720,C,746,127,993,352
5241.jpg,1280,720,A,128,127,327,374
11943.jpg,1280,720,C,668,27,1071,304
4029.jpg,1280,720,A,201,301,372,572
5499.jpg,1280,720,A,799,255,1006,482
12304.jpg,1280,720,C,374,479,1121,694
4610.jpg,1280,720,A,767,376,996,575
541.jpg,1280,720,A,924,360,1120,596
3581.jpg,1280,720,A,511,116,871,222
708.jpg,1280,720,A,305,359,542,563
714.jpg,1280,720,A,239,248,458,541
14437.jpg,1280,720,C,161,83,354,446
10239.jpg,1280,720,B,180,305,371,476
16065.jpg,1280,720,C,794,323,1219,566
17738.jpg,1280,720,C,164,241,425,417
2759.jpg,1280,720,A,345,402,684,574
5477.jpg,1280,720,A,843,237,1067,466
5516.jpg,1280,720,A,366,110,716,234
616.jpg,1280,720,A,407,157,798,269
2392.jpg,1280,720,A,763,360,1117,521
361.jpg,1280,720,A,741,100,1006,286
13599.jpg,1280,720,C,168,393,509,559
3669.jpg,1280,720,A,841,315,1026,603
3931.jpg,1280,720,A,717,155,968,383
4004.jpg,1280,720,A,637,134,1041,258
4758.jpg,1280,720,A,327,109,683,255
8660.jpg,1280,720,B,285,404,509,533
4198.jpg,1280,720,A,843,220,1064,399
6488.jpg,1280,720,B,253,399,444,527
17447.jpg,1280,720,C,190,257,419,435
15032.jpg,1280,720,C,404,445,909,648
2826.jpg,1280,720,A,816,189,1071,349
16724.jpg,1280,720,C,640,462,886,586
18027.jpg,1280,720,C,494,430,959,594
10010.jpg,1280,720,B,705,452,946,584
123.jpg,1280,720,A,788,154,983,411
12653.jpg,1280,720,C,833,159,1165,346
1055.jpg,1280,720,A,420,132,816,243
4469.jpg,1280,720,A,371,498,801,604
1893.jpg,1280,720,A,780,189,1042,348
2106.jpg,1280,720,A,692,349,959,514
15836.jpg,1280,720,C,301,58,843,304
7025.jpg,1280,720,B,262,168,501,300
14141.jpg,1280,720,C,78,377,609,586
7786.jpg,1280,720,B,146,223,382,387
9605.jpg,1280,720,B,602,502,869,622
3940.jpg,1280,720,A,748,351,1039,516
15275.jpg,1280,720,C,769,381,1164,583
671.jpg,1280,720,A,778,209,1019,366
17039.jpg,1280,720,C,748,74,999,282
16866.jpg,1280,720,C,182,188,431,317
2828.jpg,1280,720,A,291,195,494,424
4662.jpg,1280,720,A,263,480,766,595
4021.jpg,1280,720,A,296,341,486,551
11823.jpg,1280,720,C,186,254,426,509
5110.jpg,1280,720,A,757,422,995,588
9259.jpg,1280,720,B,594,462,896,595
17349.jpg,1280,720,C,196,113,431,368
3099.jpg,1280,720,A,196,280,408,483
1626.jpg,1280,720,A,416,178,837,283
15002.jpg,1280,720,C,426,105,855,310
12746.jpg,1280,720,C,852,24,1005,306
5527.jpg,1280,720,A,733,362,871,649
9987.jpg,1280,720,B,457,496,684,600
5763.jpg,1280,720,B,759,174,972,300
2989.jpg,1280,720,A,518,477,992,576
11939.jpg,1280,720,C,752,185,1072,389
4539.jpg,1280,720,A,834,208,1055,357
1919.jpg,1280,720,A,695,366,1020,537
2904.jpg,1280,720,A,498,482,910,619
13839.jpg,1280,720,C,909,361,1111,630
14510.jpg,1280,720,C,272,425,654,651
5210.jpg,1280,720,A,818,175,995,464
4523.jpg,1280,720,A,254,340,413,625
3618.jpg,1280,720,A,801,276,1086,477
7479.jpg,1280,720,B,826,329,1041,514
16311.jpg,1280,720,C,388,38,1037,219
558.jpg,1280,720,A,214,371,484,538
8804.jpg,1280,720,B,171,296,358,424
5468.jpg,1280,720,A,261,213,502,430
5147.jpg,1280,720,A,460,409,797,537
4243.jpg,1280,720,A,290,415,593,610
5505.jpg,1280,720,A,621,136,1061,266
13476.jpg,1280,720,C,777,265,1192,532
14040.jpg,1280,720,C,959,82,1120,421
9172.jpg,1280,720,B,233,393,444,529
4813.jpg,1280,720,A,272,161,707,271
1299.jpg,1280,720,A,556,485,906,612
760.jpg,1280,720,A,181,144,352,407
14694.jpg,1280,720,C,678,340,1135,622
928.jpg,1280,720,A,271,226,559,382
2596.jpg,1280,720,A,212,115,435,326
2789.jpg,1280,720,A,222,463,558,580
5661.jpg,1280,720,B,652,518,863,615
2497.jpg,1280,720,A,154,190,526,344
6788.jpg,1280,720,B,883,232,1106,386
1697.jpg,1280,720,A,784,290,1011,517
12169.jpg,1280,720,C,159,78,556,349
6962.jpg,1280,720,B,193,307,381,430
4553.jpg,1280,720,A,347,427,630,629
17790.jpg,1280,720,C,604,96,1087,217
364.jpg,1280,720,A,677,117,938,296
8561.jpg,1280,720,B,381,135,671,242
7192.jpg,1280,720,B,173,340,353,468
17822.jpg,1280,720,C,832,203,1099,410
5211.jpg,1280,720,A,845,362,1077,599
13387.jpg,1280,720,C,313,91,651,247
8299.jpg,1280,720,B,136,279,358,446
14826.jpg,1280,720,C,801,405,1063,652
822.jpg,1280,720,A,532,441,895,588
16088.jpg,1280,720,C,158,302,401,518
3573.jpg,1280,720,A,239,212,564,382
1186.jpg,1280,720,A,195,288,398,551
14895.jpg,1280,720,C,85,10,345,475
18173.jpg,1280,720,C,937,13,1061,396
8587.jpg,1280,720,B,201,179,409,310
1036.jpg,1280,720,A,577,160,922,325
17162.jpg,1280,720,C,200,460,625,608
3123.jpg,1280,720,A,340,280,526,510
13539.jpg,1280,720,C,186,144,457,265
12814.jpg,1280,720,C,585,423,948,603
11317.jpg,1280,720,B,801,393,1051,536
1051.jpg,1280,720,A,311,257,451,550
11623.jpg,1280,720,C,929,194,1156,382
750.jpg,1280,720,A,733,369,1040,525
7847.jpg,1280,720,B,542,99,812,226
5288.jpg,1280,720,A,607,417,1003,543
16743.jpg,1280,720,C,198,388,479,538
17988.jpg,1280,720,C,862,162,1151,408
18155.jpg,1280,720,C,150,185,467,371
17135.jpg,1280,720,C,222,92,474,313
18442.jpg,1280,720,C,257,420,434,604
16248.jpg,1280,720,C,818,384,1063,581
18438.jpg,1280,720,C,242,28,578,255
11445.jpg,1280,720,C,948,113,1128,437
3489.jpg,1280,720,A,243,477,639,591
9684.jpg,1280,720,B,972,315,1130,451
12106.jpg,1280,720,C,351,474,559,608
12242.jpg,1280,720,C,331,394,659,623
1586.jpg,1280,720,A,393,126,706,254
13957.jpg,1280,720,C,691,110,1162,248
28.jpg,1280,720,A,217,225,407,456
5413.jpg,1280,720,A,203,378,452,535
2587.jpg,1280,720,A,741,292,964,489
12501.jpg,1280,720,C,429,67,886,205
16556.jpg,1280,720,C,268,166,474,314
538.jpg,1280,720,A,343,379,559,578
14264.jpg,1280,720,C,351,516,867,629
507.jpg,1280,720,A,246,451,542,564
7437.jpg,1280,720,B,813,170,996,270
8087.jpg,1280,720,B,794,214,991,332
4172.jpg,1280,720,A,207,163,597,275
6770.jpg,1280,720,B,529,502,796,626
13639.jpg,1280,720,C,202,23,497,275
7663.jpg,1280,720,B,927,420,1091,543
4216.jpg,1280,720,A,732,152,1041,280
18153.jpg,1280,720,C,821,225,1055,371
1859.jpg,1280,720,A,734,180,940,391
3798.jpg,1280,720,A,335,321,484,569
1426.jpg,1280,720,A,922,239,1117,458
3028.jpg,1280,720,A,316,353,556,550
3589.jpg,1280,720,A,609,120,920,281
4807.jpg,1280,720,A,350,96,750,233
3894.jpg,1280,720,A,226,237,459,437
1367.jpg,1280,720,A,524,470,897,599
16565.jpg,1280,720,C,399,86,782,212
5250.jpg,1280,720,A,788,197,1068,376
12997.jpg,1280,720,C,150,208,475,402
1941.jpg,1280,720,A,285,383,542,582
6833.jpg,1280,720,B,274,399,516,536
4883.jpg,1280,720,A,744,167,1030,294
8690.jpg,1280,720,B,315,426,507,538
9387.jpg,1280,720,B,657,503,908,600
3579.jpg,1280,720,A,296,115,577,274
1261.jpg,1280,720,A,757,382,1074,545
5797.jpg,1280,720,B,337,165,553,272
8347.jpg,1280,720,B,339,128,535,226
8906.jpg,1280,720,B,821,433,1064,573
4878.jpg,1280,720,A,795,311,1092,512
446.jpg,1280,720,A,227,162,387,416
1616.jpg,1280,720,A,850,217,1080,405
1358.jpg,1280,720,A,216,279,432,488
4543.jpg,1280,720,A,831,187,1077,365
18273.jpg,1280,720,C,216,253,566,551
828.jpg,1280,720,A,932,313,1069,581
11227.jpg,1280,720,B,772,362,1013,531
12697.jpg,1280,720,C,311,494,644,691
5037.jpg,1280,720,A,285,112,604,288
1152.jpg,1280,720,A,423,473,910,570
1561.jpg,1280,720,A,633,156,943,340
13648.jpg,1280,720,C,70,76,730,279
4148.jpg,1280,720,A,570,126,897,265
17133.jpg,1280,720,C,768,365,1052,592
10639.jpg,1280,720,B,232,241,421,406
9966.jpg,1280,720,B,254,196,464,335
17806.jpg,1280,720,C,165,92,334,430
14114.jpg,1280,720,C,73,205,477,415
2126.jpg,1280,720,A,431,133,858,258
4403.jpg,1280,720,A,372,247,572,461
7828.jpg,1280,720,B,872,162,1063,274
4955.jpg,1280,720,A,294,388,498,602
872.jpg,1280,720,A,267,121,531,337
17457.jpg,1280,720,C,499,422,974,656
4337.jpg,1280,720,A,788,193,1046,348
3277.jpg,1280,720,A,936,350,1127,594
10972.jpg,1280,720,B,331,126,533,231
15851.jpg,1280,720,C,677,65,1066,291
2032.jpg,1280,720,A,407,139,881,240
14637.jpg,1280,720,C,596,475,952,631
7877.jpg,1280,720,B,760,301,953,518
10551.jpg,1280,720,B,147,317,301,463
14463.jpg,1280,720,C,855,300,1115,477
2130.jpg,1280,720,A,262,196,542,383
112.jpg,1280,720,A,879,256,1044,554
3567.jpg,1280,720,A,804,172,1072,318
12397.jpg,1280,720,C,530,88,1077,178
3688.jpg,1280,720,A,347,414,594,595
15083.jpg,1280,720,C,154,304,396,472
8383.jpg,1280,720,B,421,471,629,575
1869.jpg,1280,720,A,676,426,969,596
2534.jpg,1280,720,A,401,422,683,565
12673.jpg,1280,720,C,664,100,1135,369
3678.jpg,1280,720,A,622,415,997,541
1309.jpg,1280,720,A,883,250,1059,456
4528.jpg,1280,720,A,436,116,813,228
4729.jpg,1280,720,A,189,278,425,515
388.jpg,1280,720,A,188,138,355,402
3812.jpg,1280,720,A,615,424,1005,552
4008.jpg,1280,720,A,334,234,592,464
6004.jpg,1280,720,B,759,369,990,529
15775.jpg,1280,720,C,147,147,553,290
5207.jpg,1280,720,A,296,325,458,594
7229.jpg,1280,720,B,263,421,503,556
4402.jpg,1280,720,A,527,488,921,625
11328.jpg,1280,720,B,682,448,939,579
4465.jpg,1280,720,A,869,214,1090,416
2864.jpg,1280,720,A,320,128,579,280
5444.jpg,1280,720,A,273,294,465,552
1995.jpg,1280,720,A,889,280,1054,527
10966.jpg,1280,720,B,848,178,1035,288
2218.jpg,1280,720,A,693,434,1087,552
14493.jpg,1280,720,C,40,449,502,615
9209.jpg,1280,720,B,99,266,333,416
12.jpg,1280,720,A,340,134,618,277
9739.jpg,1280,720,B,778,159,970,261
12125.jpg,1280,720,C,192,367,551,552
3714.jpg,1280,720,A,241,387,517,538
3473.jpg,1280,720,A,209,357,458,604
1879.jpg,1280,720,A,319,238,479,505
16261.jpg,1280,720,C,638,100,1111,284
10625.jpg,1280,720,B,536,124,760,223
16940.jpg,1280,720,C,886,231,1088,498
3923.jpg,1280,720,A,622,446,1030,571
2485.jpg,1280,720,A,189,276,426,512
16017.jpg,1280,720,C,729,418,1140,640
8653.jpg,1280,720,B,550,54,818,185
3289.jpg,1280,720,A,691,383,1038,550
3712.jpg,1280,720,A,892,229,1088,427
16572.jpg,1280,720,C,275,86,573,279
8557.jpg,1280,720,B,776,448,976,564
5456.jpg,1280,720,A,245,260,463,477
8006.jpg,1280,720,B,435,107,670,232
2260.jpg,1280,720,A,692,155,945,324
13971.jpg,1280,720,C,673,469,1095,689
3774.jpg,1280,720,A,236,406,563,554
5775.jpg,1280,720,B,401,94,683,231
14423.jpg,1280,720,C,124,104,531,327
6508.jpg,1280,720,B,789,220,1013,388
18377.jpg,1280,720,C,911,261,1099,586
5711.jpg,1280,720,B,791,391,996,512
4260.jpg,1280,720,A,674,413,981,600
18165.jpg,1280,720,C,815,341,1160,552
1159.jpg,1280,720,A,326,391,624,572
7942.jpg,1280,720,B,289,450,530,584
5086.jpg,1280,720,A,255,417,558,550
9897.jpg,1280,720,B,805,168,1067,308
15953.jpg,1280,720,C,120,295,454,618
2796.jpg,1280,720,A,728,352,1007,521
13501.jpg,1280,720,C,122,386,530,623
9211.jpg,1280,720,B,359,441,571,557
578.jpg,1280,720,A,173,270,357,580
4377.jpg,1280,720,A,323,411,563,606
16898.jpg,1280,720,C,695,143,1191,367
1563.jpg,1280,720,A,789,189,1059,356
3707.jpg,1280,720,A,772,278,1014,473
13123.jpg,1280,720,C,159,268,408,644
9882.jpg,1280,720,B,167,497,314,651
8101.jpg,1280,720,B,223,215,393,332
14147.jpg,1280,720,C,407,108,690,214
10725.jpg,1280,720,B,215,363,447,520
3490.jpg,1280,720,A,824,356,1056,598
9052.jpg,1280,720,B,222,242,441,375
821.jpg,1280,720,A,593,310,948,484
15254.jpg,1280,720,C,141,319,564,595
6087.jpg,1280,720,B,922,357,1079,491
5944.jpg,1280,720,B,552,122,828,236
4059.jpg,1280,720,A,751,193,1054,376
18420.jpg,1280,720,C,145,226,364,494
14966.jpg,1280,720,C,127,216,413,473
3837.jpg,1280,720,A,222,201,505,358
4146.jpg,1280,720,A,478,474,1008,573
9598.jpg,1280,720,B,469,114,799,225
10939.jpg,1280,720,B,904,379,1103,519
5399.jpg,1280,720,A,279,210,536,433
9236.jpg,1280,720,B,910,224,1083,355
2135.jpg,1280,720,A,788,323,1046,548
1784.jpg,1280,720,A,285,103,606,273
900.jpg,1280,720,A,405,417,692,567
9718.jpg,1280,720,B,308,459,507,558
15899.jpg,1280,720,C,263,459,607,674
2042.jpg,1280,720,A,295,196,661,328
17167.jpg,1280,720,C,883,365,1108,656
14151.jpg,1280,720,C,863,295,1070,464
6888.jpg,1280,720,B,320,154,525,266
7263.jpg,1280,720,B,967,246,1140,374
7028.jpg,1280,720,B,539,512,778,614
2685.jpg,1280,720,A,334,281,547,504
1030.jpg,1280,720,A,340,390,629,554
2941.jpg,1280,720,A,393,454,765,615
1102.jpg,1280,720,A,696,364,986,527
4801.jpg,1280,720,A,249,218,642,338
1797.jpg,1280,720,A,199,120,414,382
6759.jpg,1280,720,B,274,426,506,562
2679.jpg,1280,720,A,292,399,516,607
2325.jpg,1280,720,A,311,122,593,294
1638.jpg,1280,720,A,872,292,1030,543
12391.jpg,1280,720,C,251,94,536,288
3701.jpg,1280,720,A,237,211,554,373
4069.jpg,1280,720,A,668,142,931,322
13681.jpg,1280,720,C,869,239,1080,397
117.jpg,1280,720,A,747,161,971,375
4956.jpg,1280,720,A,443,439,828,572
4877.jpg,1280,720,A,223,293,391,602
6505.jpg,1280,720,B,226,405,402,526
1289.jpg,1280,720,A,294,370,514,589
4770.jpg,1280,720,A,720,143,947,334
4818.jpg,1280,720,A,627,393,971,521
1902.jpg,1280,720,A,277,225,484,418
582.jpg,1280,720,A,378,531,808,631
4257.jpg,1280,720,A,334,511,759,606
6731.jpg,1280,720,B,571,120,814,229
3502.jpg,1280,720,A,202,115,618,263
585.jpg,1280,720,A,371,120,689,252
397.jpg,1280,720,A,235,458,559,578
12085.jpg,1280,720,C,769,404,1049,624
15804.jpg,1280,720,C,145,129,328,426
3730.jpg,1280,720,A,237,226,443,506
3407.jpg,1280,720,A,867,325,1081,589
16067.jpg,1280,720,C,959,298,1133,601
16014.jpg,1280,720,C,689,137,1100,300
2960.jpg,1280,720,A,428,427,740,564
5443.jpg,1280,720,A,178,288,404,500
10562.jpg,1280,720,B,887,335,1104,477
5530.jpg,1280,720,A,350,413,664,566
8532.jpg,1280,720,B,785,208,983,325
12232.jpg,1280,720,C,555,473,931,644
2669.jpg,1280,720,A,322,116,639,304
3673.jpg,1280,720,A,340,411,649,568
1963.jpg,1280,720,A,342,236,524,439
13109.jpg,1280,720,C,395,84,817,216
3329.jpg,1280,720,A,867,212,1100,418
18141.jpg,1280,720,C,133,87,272,333
4500.jpg,1280,720,A,685,412,967,597
14586.jpg,1280,720,C,37,53,751,268
8570.jpg,1280,720,B,172,201,377,336
4959.jpg,1280,720,A,209,307,413,586
2930.jpg,1280,720,A,347,448,711,586
5767.jpg,1280,720,B,836,399,1070,542
2833.jpg,1280,720,A,417,276,615,612
7570.jpg,1280,720,B,792,140,1004,248
10759.jpg,1280,720,B,793,362,974,475
6918.jpg,1280,720,B,688,424,969,560
1929.jpg,1280,720,A,764,158,1066,302
3238.jpg,1280,720,A,666,388,1019,545
4061.jpg,1280,720,A,827,344,966,634
2188.jpg,1280,720,A,184,398,459,554
4806.jpg,1280,720,A,211,251,393,469
10075.jpg,1280,720,B,830,295,1017,473
6115.jpg,1280,720,B,659,140,942,278
10927.jpg,1280,720,B,359,108,618,234
5736.jpg,1280,720,B,868,209,1051,325
5356.jpg,1280,720,A,365,433,664,625
17336.jpg,1280,720,C,141,39,483,383
4425.jpg,1280,720,A,842,344,1070,592
7898.jpg,1280,720,B,718,150,915,259
5278.jpg,1280,720,A,667,154,948,325
7822.jpg,1280,720,B,989,338,1163,459
12854.jpg,1280,720,C,481,89,981,232
4791.jpg,1280,720,A,835,38,1028,342
18108.jpg,1280,720,C,219,305,422,452
15523.jpg,1280,720,C,187,114,396,378
4079.jpg,1280,720,A,384,380,598,571
427.jpg,1280,720,A,241,209,521,380
15800.jpg,1280,720,C,204,246,464,394
3696.jpg,1280,720,A,636,456,1049,575
620.jpg,1280,720,A,676,421,967,588
763.jpg,1280,720,A,703,331,1001,523
15635.jpg,1280,720,C,944,118,1139,432
8214.jpg,1280,720,B,860,154,1054,265
3743.jpg,1280,720,A,440,452,806,609
16635.jpg,1280,720,C,855,384,1090,508
16637.jpg,1280,720,C,329,449,537,601
3886.jpg,1280,720,A,446,492,791,602
980.jpg,1280,720,A,415,447,758,613
3566.jpg,1280,720,A,358,331,528,589
5473.jpg,1280,720,A,206,397,514,558
4101.jpg,1280,720,A,567,173,896,319
6584.jpg,1280,720,B,454,501,694,623
268.jpg,1280,720,A,184,270,393,535
779.jpg,1280,720,A,374,403,633,586
5541.jpg,1280,720,A,271,232,475,464
14027.jpg,1280,720,C,571,78,1000,310
5291.jpg,1280,720,A,366,343,550,582
10192.jpg,1280,720,B,339,466,588,590
2477.jpg,1280,720,A,264,242,495,447
11537.jpg,1280,720,C,878,215,1070,369
4067.jpg,1280,720,A,260,224,534,398
15829.jpg,1280,720,C,203,404,469,554
5194.jpg,1280,720,A,605,298,940,483
1575.jpg,1280,720,A,692,396,976,591
2784.jpg,1280,720,A,230,173,673,270
9257.jpg,1280,720,B,394,429,588,533
12947.jpg,1280,720,C,178,241,486,415
13314.jpg,1280,720,C,817,163,1114,320
4197.jpg,1280,720,A,607,152,926,304
16378.jpg,1280,720,C,726,534,1222,669
680.jpg,1280,720,A,254,273,449,509
9469.jpg,1280,720,B,282,338,459,456
10503.jpg,1280,720,B,929,259,1160,431
5314.jpg,1280,720,A,457,483,811,592
3655.jpg,1280,720,A,287,340,527,572
7638.jpg,1280,720,B,628,487,864,601
11179.jpg,1280,720,B,890,211,1112,367
12272.jpg,1280,720,C,496,480,886,612
1748.jpg,1280,720,A,262,109,550,305
16449.jpg,1280,720,C,887,70,1120,433
10788.jpg,1280,720,B,212,390,448,532
7517.jpg,1280,720,B,206,408,403,529
1592.jpg,1280,720,A,330,503,802,603
3428.jpg,1280,720,A,905,321,1057,559
6075.jpg,1280,720,B,177,308,335,449
11609.jpg,1280,720,C,771,78,1237,187
2444.jpg,1280,720,A,420,125,827,263
4915.jpg,1280,720,A,415,324,702,540
17237.jpg,1280,720,C,817,266,1097,511
13470.jpg,1280,720,C,823,399,1047,617
16210.jpg,1280,720,C,253,95,558,291
15281.jpg,1280,720,C,548,461,889,627
1670.jpg,1280,720,A,659,416,1033,531
7757.jpg,1280,720,B,273,130,533,274
4495.jpg,1280,720,A,1008,303,1175,555
11105.jpg,1280,720,B,852,193,1064,320
1611.jpg,1280,720,A,234,233,727,343
18469.jpg,1280,720,C,507,495,899,637
2310.jpg,1280,720,A,373,400,688,539
17160.jpg,1280,720,C,249,355,498,542
4407.jpg,1280,720,A,210,294,457,497
737.jpg,1280,720,A,341,122,712,275
1651.jpg,1280,720,A,871,297,1021,588
2571.jpg,1280,720,A,284,301,456,557
1325.jpg,1280,720,A,708,155,963,344
16976.jpg,1280,720,C,865,340,1092,622
14318.jpg,1280,720,C,788,214,1082,438
11439.jpg,1280,720,C,112,126,513,346
12843.jpg,1280,720,C,694,129,1007,242
2436.jpg,1280,720,A,736,418,968,581
858.jpg,1280,720,A,454,516,826,643
6465.jpg,1280,720,B,828,345,1061,509
14855.jpg,1280,720,C,228,411,610,658
10649.jpg,1280,720,B,313,152,537,270
3800.jpg,1280,720,A,310,125,566,282
14773.jpg,1280,720,C,94,346,544,647
15537.jpg,1280,720,C,112,402,573,599
17920.jpg,1280,720,C,36,83,370,568
3368.jpg,1280,720,A,651,477,952,626
8129.jpg,1280,720,B,703,502,912,605
6009.jpg,1280,720,B,205,249,388,374
17142.jpg,1280,720,C,128,105,401,411
5384.jpg,1280,720,A,469,116,943,217
14524.jpg,1280,720,C,166,45,901,210
3089.jpg,1280,720,A,456,144,886,274
9406.jpg,1280,720,B,861,373,1046,491
17216.jpg,1280,720,C,163,73,588,345
281.jpg,1280,720,A,839,306,1008,590
2103.jpg,1280,720,A,228,404,475,532
253.jpg,1280,720,A,679,471,1149,591
3076.jpg,1280,720,A,315,412,705,564
2720.jpg,1280,720,A,179,152,634,253
18193.jpg,1280,720,C,118,136,471,480
10569.jpg,1280,720,B,445,117,671,212
12181.jpg,1280,720,C,566,102,1067,220
17156.jpg,1280,720,C,820,220,1042,357
1590.jpg,1280,720,A,289,495,765,602
16310.jpg,1280,720,C,489,495,909,626
9603.jpg,1280,720,B,778,450,973,555
12060.jpg,1280,720,C,363,483,909,665
9048.jpg,1280,720,B,215,384,391,510
4513.jpg,1280,720,A,257,200,530,404
12056.jpg,1280,720,C,585,90,1109,210
3744.jpg,1280,720,A,294,314,463,570
4912.jpg,1280,720,A,244,236,481,436
15693.jpg,1280,720,C,123,160,549,418
10877.jpg,1280,720,B,253,320,499,483
8199.jpg,1280,720,B,704,131,975,271
12651.jpg,1280,720,C,87,254,512,561
1279.jpg,1280,720,A,266,239,467,525
15333.jpg,1280,720,C,113,304,427,622
13677.jpg,1280,720,C,184,95,577,262
190.jpg,1280,720,A,268,250,427,573
10332.jpg,1280,720,B,795,169,1013,300
12807.jpg,1280,720,C,548,91,896,301
4705.jpg,1280,720,A,750,394,965,568
1443.jpg,1280,720,A,719,150,1051,286
9166.jpg,1280,720,B,683,168,880,271
2145.jpg,1280,720,A,322,521,794,622
1984.jpg,1280,720,A,723,412,1016,604
8903.jpg,1280,720,B,434,510,708,609
651.jpg,1280,720,A,364,325,479,605
463.jpg,1280,720,A,437,428,765,562
13142.jpg,1280,720,C,233,416,448,607
12908.jpg,1280,720,C,287,344,551,625
4786.jpg,1280,720,A,667,431,1065,549
14862.jpg,1280,720,C,671,125,1153,348
10281.jpg,1280,720,B,242,364,425,521
13406.jpg,1280,720,C,213,62,696,300
13661.jpg,1280,720,C,180,285,402,437
4655.jpg,1280,720,A,396,279,580,572
17740.jpg,1280,720,C,246,553,798,650
7577.jpg,1280,720,B,1016,333,1161,480
9116.jpg,1280,720,B,899,365,1066,492
6356.jpg,1280,720,B,163,350,322,494
1493.jpg,1280,720,A,213,413,510,559
2391.jpg,1280,720,A,259,262,431,567
9219.jpg,1280,720,B,625,121,920,246
1573.jpg,1280,720,A,280,208,551,392
1652.jpg,1280,720,A,362,97,780,233
11516.jpg,1280,720,C,396,452,742,589
3307.jpg,1280,720,A,393,410,750,545
5105.jpg,1280,720,A,249,299,485,499
5757.jpg,1280,720,B,498,492,719,592
3898.jpg,1280,720,A,514,502,990,613
3259.jpg,1280,720,A,318,368,561,562
17952.jpg,1280,720,C,204,107,451,338
16263.jpg,1280,720,C,168,292,471,523
5333.jpg,1280,720,A,285,216,510,428
15883.jpg,1280,720,C,77,145,401,495
3055.jpg,1280,720,A,386,273,589,539
10655.jpg,1280,720,B,268,443,514,578
1300.jpg,1280,720,A,350,425,614,595
9972.jpg,1280,720,B,195,306,396,436
8599.jpg,1280,720,B,815,379,1012,493
9721.jpg,1280,720,B,191,364,438,513
17022.jpg,1280,720,C,627,411,972,600
9559.jpg,1280,720,B,423,475,690,591
5894.jpg,1280,720,B,259,432,528,581
4786.jpg,1280,720,A,667,431,1065,549
3776.jpg,1280,720,A,238,443,594,571
11447.jpg,1280,720,C,722,309,1226,603
5812.jpg,1280,720,B,143,360,341,522
2036.jpg,1280,720,A,269,280,446,562
4377.jpg,1280,720,A,323,411,563,606
17221.jpg,1280,720,C,565,471,854,610
5383.jpg,1280,720,A,311,111,647,266
2146.jpg,1280,720,A,807,325,968,605
9047.jpg,1280,720,B,341,494,551,598
400.jpg,1280,720,A,228,366,449,601
13273.jpg,1280,720,C,190,74,460,383
10878.jpg,1280,720,B,303,189,508,302
12504.jpg,1280,720,C,451,462,926,653
5147.jpg,1280,720,A,460,409,797,537
9444.jpg,1280,720,B,304,189,509,301
